factor_0,factor_1,factor_2,factor_3,factor_4,factor_5,factor_6,factor_7,factor_8,factor_9,CUST_CODE
0.0039928956,0.0016531987,-0.0009406334,-0.00028066256,0.003100917,0.007148221,-0.001086132,-0.0007378326,-0.0006784286,-0.00021810128,CUST0000252562
0.04549343,0.06328075,0.004575725,0.004553104,0.02317644,0.03636479,0.06363514,0.059951097,0.06659553,0.052528817,CUST0000253102
0.033448316,0.03299083,0.025477292,0.031454727,0.0026144087,0.059129022,0.017563287,0.015887374,0.010056663,0.035239525,CUST0000253216
0.021082621,0.0027322755,0.009110152,0.01020501,0.02557293,0.013800138,0.01350837,0.011876798,-0.0006897978,0.016256096,CUST0000253529
0.015740288,0.051060162,0.07421224,0.030953472,0.023044681,0.08331466,0.017257053,0.033318836,-0.021055333,0.04577007,CUST0000253573
-0.041770693,0.07146463,0.16602626,-0.070520416,0.09155642,-0.01756299,0.12569565,0.055004027,0.10894822,0.10609059,CUST0000253580
0.00048527576,0.005525959,0.0073701865,-0.0005763327,0.0039781765,0.0034441329,0.0005120832,0.0057683564,0.004109028,0.002314986,CUST0000253846
0.00022799462,0.014567469,0.038971372,0.02378307,0.054676354,-0.004482119,0.0366648,0.028983148,0.022258054,0.0131037515,CUST0000253886
0.025437636,0.018882426,0.008115676,0.0130602615,0.03385574,-0.02243371,-0.0029794297,0.044989385,0.064278096,0.06632648,CUST0000254439
0.009756048,-0.00031851852,0.0036994594,0.0018393196,0.0042881146,0.009338283,0.0019219671,0.0026766788,-0.0014686523,0.0045464872,CUST0000254620
-2.9727715e-05,3.2113626e-06,0.00013524543,-1.149395e-05,-7.881333e-05,2.4263689e-05,8.513444e-05,0.00011246638,0.00014781462,0.00010862177,CUST0000255032
9.825877e-05,0.0010337102,-0.00044181396,0.0004506176,0.00021398476,0.0006780918,-0.0002666584,-0.00046328013,-0.000463128,0.0004070096,CUST0000255269
0.006085973,0.011414709,0.01031336,0.0054446724,0.010765445,0.012164625,0.015311871,0.008024089,0.013306275,0.007879586,CUST0000255387
-0.005231977,0.010951927,0.0008298459,0.016369803,0.009675867,0.012670974,0.0132099865,0.012252731,0.009669525,-0.0041027437,CUST0000255395
-0.002808833,0.006833412,0.007009669,-0.0012261973,0.010018425,-0.0031858676,0.003997674,0.004948843,0.0037218523,0.0020921063,CUST0000255397
-0.000702693,0.020592947,-0.0028730526,0.009694995,-0.0017284284,0.01756422,-0.002777517,-0.009025473,0.014026735,0.02387055,CUST0000255420
0.12780678,0.10120073,0.21876572,0.021116832,-0.030315893,0.12094886,0.1565643,-0.023300288,0.10880025,0.11742927,CUST0000255660
0.0005691971,0.00028002838,-0.0002703778,0.0002707923,0.0007446736,0.00031998893,-0.00061010337,0.0008003368,5.0601582e-05,0.00018974209,CUST0000255673
0.025114326,0.020249456,0.06864348,0.014626886,0.029650802,0.032718092,0.06986463,0.0016097096,0.018508097,0.05581861,CUST0000255714
0.0094877565,-0.010171415,0.047190353,0.032562327,0.012940309,0.030187216,0.024855984,0.027278887,0.046534084,0.035991635,CUST0000256112
-0.004007049,-0.003278839,0.012184305,0.0038596233,0.0011485601,0.007343867,0.006331433,0.004213501,0.007734544,0.005601454,CUST0000256124
0.007816433,0.020959394,0.040354338,0.0121309925,-0.0024621577,0.023167975,0.025622718,0.015846213,0.032646168,0.023743669,CUST0000256243
-0.001835193,0.008291507,-0.0024866515,0.005132428,-0.0063683023,0.0094000185,0.0013951688,0.0051194457,0.0091642635,0.009987441,CUST0000256837
0.00867615,0.030182457,0.015919037,0.006856362,0.024890613,0.012188894,0.025194257,0.011440197,0.020957619,0.008382636,CUST0000257507
0.00046700158,0.00057951437,0.003203405,-0.0021534609,0.0022130695,0.0022929842,0.0020199942,0.004041073,0.0024743886,0.0033271855,CUST0000257511
0.0033584668,-0.00078314677,0.0031412356,0.0075011537,0.00020472157,0.005690179,0.0019939323,-0.00080292905,0.004252187,0.0024968889,CUST0000257769
-2.437654e-05,0.02531325,0.01862642,0.076963596,0.06839043,0.023306742,0.02993074,0.056566123,0.056511305,0.09290842,CUST0000257902
0.034770988,0.04642326,0.022397049,0.024431244,0.035456635,0.0123497965,0.013523468,-0.0032819381,-0.014756307,0.012186461,CUST0000258097
0.079833314,0.040543113,0.0011167872,0.053208087,0.016121836,0.059506718,-0.0054141656,0.067961566,0.018686626,0.0075240913,CUST0000258485
0.11412787,0.16023584,0.17569123,0.103535384,0.1807754,0.09335479,0.10415512,0.12839057,0.059939336,0.043960314,CUST0000258532
-0.008136969,0.06909703,0.14874503,-0.0072670886,0.088154726,0.016578546,0.07108828,0.04939184,0.019386832,0.06443735,CUST0000258555
0.035471454,0.022190712,0.014047828,0.03659195,0.0048725535,0.054622017,0.011989643,0.033167645,0.020833751,0.018858224,CUST0000258658
-0.0017980129,0.018073672,-0.0007544098,0.009414609,0.0031024518,0.021552952,0.012916115,0.012158576,0.014330075,0.016875576,CUST0000258756
0.025245,0.12409186,-0.02212097,-0.0136378715,-0.11882236,0.09195952,0.10825021,0.13571802,0.15166533,0.059426837,CUST0000259129
0.00031032567,0.00023015622,0.00015259835,0.00033776512,-0.00048096164,0.00080144726,1.919094e-05,-0.00022164617,0.00018185198,0.0009801514,CUST0000259182
0.25439027,0.29382792,0.23529296,0.3473747,-0.08728254,0.6088541,-0.15929875,0.18102401,-0.28100252,0.26032925,CUST0000259498
0.077540495,0.051409073,0.06679447,0.038233582,-0.014332388,0.105167955,-0.009044576,-0.0038531504,-0.026100794,-0.0037370522,CUST0000259504
0.07190491,0.06485853,0.10807052,0.044488978,0.04575208,0.014364382,0.06145385,0.0873557,0.025492515,0.004002368,CUST0000259680
0.0036894698,0.00977579,-0.0054704547,0.0072129713,0.0013919676,0.004918337,0.005478558,0.00406421,0.013067743,0.00090044306,CUST0000260311
-0.009503327,0.04945335,0.07387886,0.016023165,0.0458151,0.03674639,0.073896855,0.032787934,0.06903471,0.036828626,CUST0000260697
0.0053498056,0.00841171,0.01884538,-0.0024761634,0.012975359,0.007859469,0.012772603,0.0063396594,-0.00091661274,0.010719828,CUST0000260876
0.00091472303,-0.000106017,-0.00043150925,0.0006911813,0.00032324236,0.00030216243,0.00023811134,0.000781353,0.0006126962,0.00029834217,CUST0000261175
0.00076878426,0.010649972,0.020199994,0.010911937,-0.0019092121,0.01801695,-0.005465636,0.011590374,0.001080366,-0.0031700872,CUST0000261261
0.4110407,0.5119166,0.38532615,0.0171043,-0.0930378,0.0067960946,-0.05435341,0.30677146,0.12880455,-0.46784464,CUST0000261381
0.003794208,0.0067858305,0.009459253,0.013167388,-0.0013246231,0.014711703,0.0029752539,-1.6829075e-05,0.007435967,0.001429582,CUST0000261553
0.16304953,0.18101512,0.20761664,0.32975173,-0.04158634,0.24487352,0.06511667,-0.013778611,0.33802623,-0.073896214,CUST0000261775
-0.044123147,0.013335183,0.16870305,-0.013265308,0.08209397,-0.0076305578,0.113322906,0.06492876,0.08995859,0.094990894,CUST0000262704
0.0015311359,0.0017696206,-0.00024554826,0.0025366235,-0.0005261184,0.0016820357,-0.00096653466,0.0007950676,-0.0011093443,0.0005102036,CUST0000262766
0.019662457,0.02241867,0.023025395,0.009340568,0.0071640005,0.012909166,0.007938124,0.022182306,-0.014288581,0.0032182243,CUST0000263173
-0.008778509,0.012566271,0.030874604,0.0038688416,0.019711856,0.0052229734,0.03046782,-0.0051978948,0.025280653,0.029736053,CUST0000263376
0.0026548149,0.0013237332,-0.0008532891,-0.0008142876,0.0007466567,0.0028275372,0.0008639186,0.0019450323,-0.0001442658,0.00044256306,CUST0000263560
0.13350432,0.12592295,0.12371961,0.08168094,0.23448469,-0.12620813,0.26803365,0.3337161,0.19921637,0.21507087,CUST0000263844
0.008079317,0.061517343,0.013910577,0.012376607,0.045391716,0.037006423,0.039072435,0.059069373,0.00429092,0.009632968,CUST0000263870
0.0013994087,0.0009876144,-0.00010305959,0.0011305158,5.251258e-05,0.0012114357,-0.00035714693,0.00084326125,0.00014415951,0.00038282815,CUST0000264079
0.10354845,0.11447645,0.0002538313,0.074711785,0.06459297,0.18496753,0.03293553,0.051810335,0.14703232,0.08019568,CUST0000264107
0.00034872335,0.00017871142,0.00019088952,0.00019312982,7.243765e-05,0.00024289684,0.00027029167,0.00028146093,0.00012218354,0.00016729653,CUST0000264598
0.13844192,0.055560112,-0.0022325476,0.1488219,0.06211535,0.050213646,0.06991164,0.010038009,0.10877496,0.06437446,CUST0000264835
0.045041196,0.13267142,0.1141387,0.08309242,0.21972722,-0.011515653,0.06648478,0.10109565,0.16369961,0.016562793,CUST0000265147
0.19619344,0.2718885,0.14445159,0.062097862,0.5346425,0.0013868528,0.18365484,0.18812625,0.3800602,-0.104361184,CUST0000265274
0.15494393,0.09845763,0.016464684,0.1230823,0.036181156,0.121891044,0.09107101,0.039261654,0.070529245,0.12947746,CUST0000265367
-4.2244134e-05,0.00211566,0.0037808565,0.00051566446,0.00067399617,0.0018033589,0.0014368434,0.00034967548,0.0017733375,0.0026548326,CUST0000265582
-0.004158417,0.0109701855,-0.0075169597,-0.002034626,-0.003831585,-0.0006116084,0.0057375096,0.009827262,0.0037983207,0.0015119689,CUST0000265678
0.051072482,0.04653479,0.12632859,0.1231595,-0.0014887225,0.12829766,0.06996855,0.06159749,0.022602964,0.09664679,CUST0000265948
0.006734893,0.011693869,0.006977255,0.0020575596,-0.00096604193,0.011787531,0.0010672611,0.0003740055,0.0035821795,0.006543483,CUST0000266020
0.011742624,0.0037131258,0.00055106,0.003968786,0.014560363,-0.0034522375,0.011423721,0.0026176088,0.004162055,0.0067007462,CUST0000266152
-3.2017222e-05,0.00014335818,0.00013214014,-5.907833e-05,-0.0002011193,0.00011860792,2.2378728e-05,3.6619218e-05,0.0002988147,0.00017929252,CUST0000266269
0.03156599,0.025878113,0.042185586,0.015657764,-0.011270743,0.06843192,0.016700149,0.061549198,0.020976285,0.02333713,CUST0000266580
-0.0046110363,0.19148597,-0.09160407,0.045309093,-0.09669897,0.14652857,0.056222443,0.14403082,0.08690668,0.07732212,CUST0000266722
0.11623887,0.07539425,0.09468015,0.06392981,0.09755553,-0.042991787,0.062167633,0.09177393,0.11250128,0.13782468,CUST0000267204
0.15680169,0.158946,0.021671737,0.010280009,0.15572804,0.034127224,0.07800864,0.18706347,0.24512477,0.22476655,CUST0000267213
-0.0017152863,0.055040833,0.12040548,-0.01950679,0.14322194,-0.028552793,0.11585075,0.03736471,0.09589923,0.0894037,CUST0000267396
0.02666334,0.07318733,0.166583,0.008132596,0.047072623,0.12206027,0.07598469,0.08342381,0.00079522154,0.04274643,CUST0000267507
0.0103537785,0.013280527,0.012067102,0.013565933,0.009867248,0.0059629837,0.0112645235,0.0020662283,0.020507783,0.017797234,CUST0000267570
0.0029529955,0.004780704,0.001988771,0.00912538,0.005441802,-0.0004946902,0.0055381153,0.0052539795,0.004530569,0.007503218,CUST0000267589
0.026103294,0.01637422,0.021526353,0.003763767,0.004763042,0.023177704,0.022418216,0.009687256,0.013185627,0.021111876,CUST0000267709
-0.0036408578,0.030334167,-0.013131544,0.0023989682,0.0051775933,0.006555,0.017601397,0.0345054,0.010742108,0.011517619,CUST0000267726
0.0045277853,0.051048625,0.062034667,0.0028274807,0.05616039,0.025819084,0.050156903,0.032392956,0.033626083,0.016795041,CUST0000267979
0.080307156,0.055662654,-0.07449022,0.14409328,0.12133339,0.065070346,0.046254776,0.0649238,0.11039351,0.14645079,CUST0000268127
0.09883473,0.04990206,0.06236316,0.0313595,0.021782719,0.09377961,0.14146304,0.041710116,0.031495653,0.054011248,CUST0000268207
0.0026780383,0.0049693245,-0.0007659657,0.0044305683,0.0012949014,0.0063589923,-0.00041943288,0.001885691,0.0008885041,0.0051206136,CUST0000268635
0.10116352,0.05848161,0.07101789,0.13395125,0.10100147,0.081531525,0.12996256,0.08124283,0.10985685,0.10411048,CUST0000268961
-0.027605044,0.09556294,0.13177985,0.055156235,0.029549759,0.10703232,0.030233601,0.07474749,0.02176611,0.040959902,CUST0000270350
0.0120349955,0.0067877956,0.0061658034,0.0016246095,-0.0013093064,0.01984315,0.004510212,0.0069646635,0.008386717,0.0067095025,CUST0000270503
0.13745847,0.10293897,-0.015541188,0.21017873,0.02949784,0.18857631,0.16382311,0.16868702,0.27285162,-0.04917474,CUST0000270628
0.34026554,0.27281487,0.07822592,0.16351746,0.104487985,0.2263602,0.19072752,0.018589705,-0.061005503,0.097877555,CUST0000272023
0.0017675554,0.002476162,0.0020998828,0.0012576707,0.0007018083,0.0013873003,-0.00035683662,0.00398878,0.0012468982,-0.0017872761,CUST0000272386
0.023935603,0.014645174,0.007880327,0.02431182,0.0213288,0.01922966,0.028671036,0.028265594,0.0156138465,0.019050756,CUST0000272425
0.036353596,0.048004724,0.010309543,0.043067638,0.021719301,0.021769868,0.024664342,0.061676495,0.0074382876,0.03162297,CUST0000272582
0.10489512,0.23442322,0.007478773,0.20422296,0.17668787,0.15621623,-0.030220976,0.27736998,0.0037672059,0.121295124,CUST0000272853
0.0085839415,0.010560823,-0.0006391515,0.010483696,0.0032986149,0.009069184,-0.0025781272,0.006699466,-0.0006574214,0.0004762582,CUST0000272904
0.00028636996,0.00332103,0.0054665585,0.0026582123,0.0014657424,0.004344948,0.0042593093,0.001459463,0.008015628,0.006191051,CUST0000273017
-0.005126219,-0.0032312232,0.011405152,0.008047169,0.007905683,0.012594253,-0.0016486777,-0.0005082975,0.0020044683,-0.0029279103,CUST0000273175
0.046203695,0.026765075,-0.0022030056,0.009515853,0.027457468,0.020601217,-0.0016445654,0.029172972,0.014492276,0.005752381,CUST0000273521
0.0436506,0.027235257,0.09483059,-0.001006082,0.035184093,0.022984907,0.04602844,0.043412227,0.012132351,0.0257117,CUST0000273560
0.0037903313,0.034576297,0.060772285,0.039742492,0.026744062,0.07875148,0.044917908,0.013501668,-0.0027177231,0.05108311,CUST0000273592
0.04511337,0.111694574,0.13069867,0.065471284,0.103297174,0.06756453,0.15810809,0.09678423,0.09065805,0.14667249,CUST0000273930
0.063668445,0.05520979,0.07664625,0.09938273,0.16150017,-0.001224647,0.1691736,0.037063386,0.1415651,0.036955018,CUST0000274070
0.019720227,0.022513214,-0.004844522,0.053476498,-0.0008892465,0.039574027,0.010723268,-0.00309606,0.0559495,0.06800809,CUST0000274137
0.093582176,0.06510344,0.11368994,0.087588415,0.030980311,0.21129897,0.017438048,0.059319746,0.033295378,0.08581078,CUST0000274139
0.048267525,0.09032137,0.1375734,0.00724656,0.07224419,-0.074269906,0.085007444,0.07338754,0.054152455,0.014984473,CUST0000274514
0.00045745305,0.0010210351,0.0015700845,0.00045839738,-0.00046992875,0.0019150646,0.0010206002,0.00023056583,0.0024424214,0.0015288546,CUST0000274533
0.017695699,0.02724903,0.032564618,0.009816614,0.02298415,0.025225602,0.032998107,0.03126772,0.057855427,0.032161895,CUST0000274585
0.06745303,0.059490316,0.028960673,0.05664545,0.0094151255,0.09166675,0.0063632526,0.104368545,0.010143248,0.07605652,CUST0000275005
0.016566942,0.010209334,-0.003873482,0.0073672673,-0.00058838644,0.012534216,0.003030656,0.0022021844,-0.00020361957,-0.0017203117,CUST0000275436
0.010273145,0.019855836,0.011587477,0.026106987,0.045203682,-0.018600898,0.013821229,0.0021745558,-0.0010362997,0.029314378,CUST0000275790
0.00082907546,0.0022102862,0.0051816087,-3.5849615e-05,0.001128013,0.0028043487,0.001686853,0.004694095,-4.4482316e-05,0.00299594,CUST0000275806
0.003458698,0.037625756,0.066424124,0.06674264,0.10003594,-0.0027453348,0.08132634,0.040194273,0.045565244,0.083877355,CUST0000275903
0.005143507,0.003189733,0.0042445306,0.0037911849,0.00019931204,0.0038299437,0.0042694956,0.0049244254,0.008149743,0.004706719,CUST0000276154
0.2908261,0.0831857,-0.0035557072,0.20694616,-0.03235839,0.22950487,0.02030641,0.17443386,0.0673241,0.13790828,CUST0000276333
-0.024613047,0.08463892,0.1207359,0.01567779,0.081307404,0.04270285,0.10105049,0.050046735,-0.00014080816,0.03541777,CUST0000276429
0.06378545,0.07056436,0.10388321,-0.00868285,0.051084574,0.032313686,0.10315077,0.03981304,0.051089585,0.07721113,CUST0000276604
0.032590732,0.01682753,0.0004885345,0.024281569,0.052539963,0.010171562,0.049108353,0.015068996,0.040009115,0.031372,CUST0000276942
-0.021908725,0.096452,0.16882205,0.029616855,0.10896019,0.017631814,0.13424371,0.06794238,0.16918482,0.08393791,CUST0000277064
0.0044162218,0.008608052,0.0045246887,0.007148834,0.0021089835,0.0010066195,-0.0023519632,-0.0066249915,0.00030987657,0.008815475,CUST0000277206
0.008324129,0.0030740295,0.0031618227,0.01071207,0.0013831019,0.01520556,0.007665657,-0.0051905746,0.0005403565,0.016175302,CUST0000277675
0.015098085,0.008917683,0.024063662,0.012337586,0.023238879,0.008573633,0.021489728,0.018162519,0.007198048,0.017425181,CUST0000277824
0.089130856,0.11084278,0.025006227,0.0754406,0.04082443,0.067484185,0.03681926,0.09612159,-0.0020852617,0.036066584,CUST0000278111
0.02637826,0.015049491,0.005015716,0.016831862,-0.0022720494,0.023880336,-0.009485996,0.008955427,-0.015249311,0.0034644157,CUST0000278741
0.016436715,0.032932684,0.026571402,-0.030733004,0.056693193,0.044956572,0.0092473505,0.050929364,0.0331509,0.070721164,CUST0000278821
0.113059156,0.0955015,0.023955308,0.08428079,0.03395207,0.16925769,0.0145843625,0.020354396,0.013631267,0.08465319,CUST0000278887
-0.0008600032,0.0014850488,0.0038967303,-0.0005079865,0.00010562296,0.0017618556,0.0016107303,0.0013103348,0.0013539831,0.0027456782,CUST0000279161
0.0014457259,0.0027760596,0.004485644,0.0010047654,0.002016424,0.0033010994,0.0020684174,0.0045664813,0.00289482,0.0022883543,CUST0000279310
0.0077462234,0.012016926,0.038499936,0.02341674,0.006599094,0.026207618,0.036798477,0.018574968,0.02824733,0.024485447,CUST0000279477
0.10039719,0.12212444,0.18470398,0.10806441,-0.02841741,0.1347831,0.084362596,0.07624635,0.009545789,0.0035961,CUST0000279958
0.0116787385,0.013123464,0.0040584877,0.03018233,0.0120841665,0.019628964,0.015779447,0.0021854218,0.0024536531,0.024934992,CUST0000280517
0.086108856,0.008640944,0.15389097,0.16022448,0.15021563,-0.06725768,0.031301845,0.2727441,0.35209286,-0.03856716,CUST0000280589
0.005372169,0.009990681,0.002508838,0.007355746,0.0034438318,0.006446248,0.011575431,0.008293953,0.0145978,0.0063145314,CUST0000280679
3.1045693e-05,0.0016109676,0.0019393605,-1.5323989e-05,0.00049788353,-5.532536e-05,0.0006553373,0.00076719106,0.00098418,-1.1328552e-06,CUST0000280690
0.0533323,0.21042602,0.23689717,0.003700437,0.1882716,-0.06725487,0.20256351,-0.13192448,0.21042524,0.1576088,CUST0000280694
0.0009535896,0.013166327,0.006795442,0.0010920133,0.007814349,0.0062800767,-0.002109663,0.02231297,0.020691259,0.014700397,CUST0000280952
0.015511153,0.010545801,0.027069058,0.0037210858,-0.008806969,0.028674653,-0.007103036,0.0060126805,-0.008993621,0.016346622,CUST0000281089
0.0015180929,0.002293154,0.0037605765,0.0010201603,0.0031455255,0.0014169562,0.0020476368,0.0010776327,-0.000536011,0.0021182832,CUST0000281353
-0.0021456338,0.004587605,0.026486462,0.004864614,0.0132187735,0.009663469,0.021401066,-0.0035226105,0.033783067,0.016869046,CUST0000281968
0.002360988,0.004073497,0.004729788,0.0011589971,-0.00082077587,0.0016350175,-9.520081e-05,0.00048443498,0.0009409334,0.0011150935,CUST0000282032
0.009149007,0.10145,0.13988031,0.18978383,0.16278756,0.15271755,0.18328205,0.15856567,0.08117945,0.3688005,CUST0000282130
-4.3470736e-06,0.00014756196,-4.3231183e-05,1.69863e-05,0.00018919018,-0.00021700183,0.0003821968,0.00013551087,-3.564624e-05,0.00029159785,CUST0000282214
0.013146046,0.026725147,0.02434957,0.03680418,0.02063343,0.019494457,0.012026172,0.019389115,0.030708464,0.040382106,CUST0000282411
0.061494395,0.07687475,0.12574388,0.106987946,0.046012357,0.12441899,-0.016159521,0.035113424,0.03445285,0.058346406,CUST0000282515
